Basic - Area,Basic - Perimeter,Basic - Circularity,Curve - Max Dff,Curve - Duration 50% to 50%,Curve - Duration 10% to 10%,Curve - Rising duration 10% to 90%,Curve - Decaying duration 90% to 10%,Curve - dat AUC,Curve - dff AUC,Curve - Decay tau,Propagation - onset - overall,Propagation - offset - overall,Network - Temporal density,Network - Temporal density with similar size only,Network - Spatial density,cell - event average distance - landmark,cell - event minimum distance - landmark,cell - event toward landmark - landmark,cell - event away from landmark - landmark,Source,Path
0.814554,3.728328,1.357995967,2.818310199,3.93,7.86,1.31,5.24,0.213876307,7.396595848,1.42656536,0,0,4,2,10,12.67127164,12.67127164,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.407277,2.270379,1.007156531,2.402010113,5.24,10.48,7.86,2.62,0.500754178,8.286019424,1.133475832,0,0,6,1,9,7.434,7.434,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.438606,2.751996,1.374077297,3.840079015,3.93,7.86,3.93,3.93,0.302240908,10.89560997,1.354824626,0,0,2,2,10,8.320882766,8.320882766,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.595251,3.63027,1.761845639,6.212950692,5.24,13.1,9.17,3.93,0.888132155,25.5092888,1.164735119,0.299635714,0,6,2,9,11.55382765,11.48455876,0.005800827,0.026040409,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.501264,2.686152,1.145472821,5.552491956,2.62,5.24,1.31,3.93,0.162499994,6.851903292,1.144592106,0,0,12,6,7,8.512577577,8.512577577,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.563922,3.365301,1.598155108,3.283235501,2.62,3.93,1.31,2.62,0.196949914,4.815486698,1.123649389,0,0,3,1,7,4.602,4.602,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
63.879831,92.048496,10.55503727,5.4442881,3.93,7.86,2.62,5.24,0.74136728,14.86644723,2.508021934,8.997914593,6.505384617,60,2,5,1.267133927,0,19.53585586,1.319765454,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
17.418924,37.04079,6.268004405,4.797149716,3.93,11.79,1.31,10.48,1.241225958,17.73017894,4.813388556,0.119141995,0.323449579,37,4,6,4.187574505,2.655,0.703132397,0.229978629,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
4.448718,14.910657,3.976937985,2.768183664,3.93,37.99,2.62,35.37,2.38646841,40.98418587,70.98171012,1.483893642,0.676064534,13,3,13,4.157869538,2.678496033,0.011090466,0.022180932,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
2.537649,12.966666,5.272483544,3.288404635,3.93,27.51,11.79,15.72,1.158993125,20.11933786,4.46058033,0.932352479,0.664760565,13,3,7,3.508655779,3.367654674,0.205173621,0.16635699,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
9.868635,30.427185,7.465460459,4.005557312,3.93,10.48,2.62,7.86,0.702359319,11.04368271,2.528552243,1.210278838,1.237965079,26,6,10,7.27135513,7.126311037,0.033271398,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
2.067714,11.294901,4.909808179,4.34797582,6.55,18.34,11.79,6.55,0.644266248,14.84122918,3.478207123,2.677903727,0,19,3,9,7.774062757,7.172323055,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
3.853467,17.107758,6.044003238,2.041693502,5.24,32.75,14.41,18.34,0.965247929,11.87475925,9.591680539,3.143645739,0.291254093,23,4,14,9.071806161,7.741600416,0.099814194,0.665408561,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
2.349675,14.058579,6.693683772,2.753076591,5.24,11.79,7.86,3.93,0.552104592,10.24792578,1.065493345,1.277333833,0.070369798,17,5,8,4.142207473,3.894,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.532593,2.719782,1.105255977,7.290668436,2.62,7.86,2.62,5.24,0.34209919,15.51226925,1.373435158,0.0177,0.0177,12,6,7,8.942022588,8.865915689,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
1.159173,7.712952,4.083975579,3.806522754,5.24,9.17,1.31,7.86,0.513513565,9.149590973,4.305560517,0,0,14,4,7,9.19037453,9.19037453,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.532593,3.000858,1.345505794,9.695169823,9.17,30.13,18.34,10.48,1.801614881,134.3876933,10.49692475,0.036242857,0.077542857,12,6,13,8.212430746,8.143923686,0.05545233,0.288352116,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.375948,3.082809,2.011664693,1.854976014,2.62,9.17,1.31,7.86,1.41307199,10.18631036,5.266043049,0,0,10,2,12,7.334295672,7.334295672,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.657909,3.997722,1.933078492,6.060237606,10.48,78.6,65.5,13.1,2.183567047,93.01266635,8.537543325,0.120669483,0.108026625,13,4,9,10.11481919,9.273516323,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.62658,5.173179,3.398823555,3.86122148,2.62,13.1,9.17,3.93,0.338823557,8.197636836,1.322129398,0,0,9,3,7,3.73381909,3.73381909,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.877212,4.593504,1.914140312,4.391198649,2.62,11.79,7.86,3.93,0.358263284,13.38863097,2.500376276,0.0472,0.29736,6,2,7,11.43794585,11.26421102,0.005545233,0.177996542,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.814554,3.728328,1.357995967,2.818310199,3.93,7.86,1.31,5.24,0.213876307,7.396595848,1.42656536,0,0,4,2,10,12.67127164,12.67127164,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.438606,2.751996,1.374077297,3.840079015,3.93,7.86,3.93,3.93,0.302240908,10.89560997,1.354824626,0,0,2,2,10,8.320882766,8.320882766,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.595251,3.63027,1.761845639,6.212950692,5.24,13.1,9.17,3.93,0.888132155,25.5092888,1.164735119,0.299635714,0,6,2,9,11.55382765,11.48455876,0.005800827,0.026040409,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
0.501264,2.686152,1.145472821,5.552491956,2.62,5.24,1.31,3.93,0.162499994,6.851903292,1.144592106,0,0,12,6,7,8.512577577,8.512577577,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell1.xls
47.400777,71.868372,8.671221686,4.823208399,11.79,17.03,2.62,14.41,3.060402155,36.60009276,8.920923666,10.00432528,0.7368921,63,7,11,0,0,0.66542796,24.34357287,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
45.301734,77.265279,10.48682606,3.176416053,6.55,27.51,19.65,6.55,3.124165535,34.69909114,3.079966137,7.061609097,9.126233118,73,7,7,0,0,0.210718854,2.05173621,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
36.153666,57.028161,7.15840933,3.309896889,5.24,11.79,7.86,3.93,0.987935603,11.11881873,2.271043363,2.875237212,0.762888334,60,7,9,0,0,0,2.268000297,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
28.50939,49.86975,6.941871865,2.916222102,5.24,15.72,6.55,9.17,1.831463575,15.81394683,3.31354898,12.3581959,8.034452907,48,7,9,0,0,0,5.190338088,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
23.841369,34.627041,4.002116336,2.730811796,7.86,15.72,5.24,10.48,1.520795941,11.86410569,4.603546601,9.537304088,0.01684044,34,8,7,0.027812867,0,0,0.754151688,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
13.816089,31.885134,5.855736243,2.710397893,7.86,26.2,7.86,18.34,2.173927546,18.00969074,7.547676728,5.077256237,2.099311254,24,2,6,0,0,0,4.707902817,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
6.641748,16.320285,3.191267574,2.681695079,7.86,15.72,9.17,6.55,1.241379976,13.23098748,2.082095996,0.347626873,0.007434519,17,2,9,0,0,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
4.323402,16.702251,5.134693546,1.707564877,3.93,6.55,2.62,2.62,0.592526317,5.052221677,2.458113215,0.267994989,0,14,2,6,0,0,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
3.884796,14.676309,4.412204285,3.609526421,6.55,9.17,6.55,2.62,0.467204362,10.94170009,1.303109076,0.090915948,0.020383681,10,2,6,1.13335299,1.13335299,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.629108,9.734469,4.628761376,2.724166717,2.62,19.65,2.62,17.03,0.923227906,19.74348909,13.54911439,0.606216735,0.10006058,12,2,8,2.511366955,2.374704192,0,0.476890038,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
2.224359,8.917614,2.84500212,2.581052813,9.17,31.44,11.79,19.65,1.788511515,30.90858833,52.50270176,0.786400088,1.046322322,10,3,7,1.222646856,1.187352096,0.033532529,0.582051818,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.785753,9.468084,3.994780784,5.084117752,5.24,9.17,5.24,3.93,0.692810416,18.2665742,1.279107497,0.018220851,0,12,4,9,0.638182576,0.638182576,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.908541,4.078257,1.456782735,3.73167832,13.1,26.2,2.62,23.58,1.246788502,43.26105098,21.55408201,0.184389735,0.125038545,1,1,12,5.92551706,5.883752629,0.066542796,0.11090466,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.56645,9.20754,4.306860721,1.602081453,6.55,13.1,6.55,6.55,0.490588248,11.47309911,4.460720116,2.087362249,0.634263764,2,1,4,4.95887669,4.196057435,0.019940267,0.031441019,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.62658,3.601065,1.646931472,2.66926699,5.24,15.72,10.48,5.24,0.818235397,17.48079763,1.517821579,0.385109091,0,7,3,10,3.805527186,3.249288076,0.081531236,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.689238,4.063566,1.906494507,3.164378726,5.24,6.55,3.93,2.62,0.289304852,8.761290247,1.273328214,0,0,7,2,8,2.707579362,2.707579362,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.751896,3.548319,1.332532085,3.009092399,2.62,5.24,2.62,2.62,0.246241853,5.399087944,1.359055721,0.327840441,0,6,2,7,2.301,2.301,0,0.088723728,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.501264,2.188428,0.760305524,2.220463479,2.62,3.93,1.31,2.62,0.51372546,5.073916548,0.940424388,0.190275,0,6,1,6,2.478683244,2.40746028,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.532593,3.299457,1.626595729,2.966663891,2.62,3.93,1.31,2.62,0.357554823,4.564475786,0.949164938,0,0,6,2,10,2.881351246,2.881351246,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.657909,4.06215,1.995888248,2.514834345,7.86,7.86,3.93,3.93,0.261998147,8.563398934,2.815364987,0,0,8,3,10,2.945867105,2.945867105,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.720567,3.814704,1.607079853,3.009012902,2.62,3.93,1.31,2.62,0.264279634,7.408273355,1.189635616,0.054461538,0.1121,1,1,6,6.694171329,6.665172316,0.033271398,0.288352116,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
47.400777,71.868372,8.671221686,4.823208399,11.79,17.03,2.62,14.41,3.060402155,36.60009276,8.920923666,10.00432528,0.7368921,63,7,11,0,0,0.66542796,24.34357287,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
45.301734,77.265279,10.48682606,3.176416053,6.55,27.51,19.65,6.55,3.124165535,34.69909114,3.079966137,7.061609097,9.126233118,73,7,7,0,0,0.210718854,2.05173621,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
36.153666,57.028161,7.15840933,3.309896889,5.24,11.79,7.86,3.93,0.987935603,11.11881873,2.271043363,2.875237212,0.762888334,60,7,9,0,0,0,2.268000297,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
28.50939,49.86975,6.941871865,2.916222102,5.24,15.72,6.55,9.17,1.831463575,15.81394683,3.31354898,12.3581959,8.034452907,48,7,9,0,0,0,5.190338088,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
23.841369,34.627041,4.002116336,2.730811796,7.86,15.72,5.24,10.48,1.520795941,11.86410569,4.603546601,9.537304088,0.01684044,34,8,7,0.027812867,0,0,0.754151688,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
13.816089,31.885134,5.855736243,2.710397893,7.86,26.2,7.86,18.34,2.173927546,18.00969074,7.547676728,5.077256237,2.099311254,24,2,6,0,0,0,4.707902817,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
6.641748,16.320285,3.191267574,2.681695079,7.86,15.72,9.17,6.55,1.241379976,13.23098748,2.082095996,0.347626873,0.007434519,17,2,9,0,0,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
4.323402,16.702251,5.134693546,1.707564877,3.93,6.55,2.62,2.62,0.592526317,5.052221677,2.458113215,0.267994989,0,14,2,6,0,0,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
3.884796,14.676309,4.412204285,3.609526421,6.55,9.17,6.55,2.62,0.467204362,10.94170009,1.303109076,0.090915948,0.020383681,10,2,6,1.13335299,1.13335299,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.629108,9.734469,4.628761376,2.724166717,2.62,19.65,2.62,17.03,0.923227906,19.74348909,13.54911439,0.606216735,0.10006058,12,2,8,2.511366955,2.374704192,0,0.476890038,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
2.224359,8.917614,2.84500212,2.581052813,9.17,31.44,11.79,19.65,1.788511515,30.90858833,52.50270176,0.786400088,1.046322322,10,3,7,1.222646856,1.187352096,0.033532529,0.582051818,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.785753,9.468084,3.994780784,5.084117752,5.24,9.17,5.24,3.93,0.692810416,18.2665742,1.279107497,0.018220851,0,12,4,9,0.638182576,0.638182576,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.908541,4.078257,1.456782735,3.73167832,13.1,26.2,2.62,23.58,1.246788502,43.26105098,21.55408201,0.184389735,0.125038545,1,1,12,5.92551706,5.883752629,0.066542796,0.11090466,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
1.56645,9.20754,4.306860721,1.602081453,6.55,13.1,6.55,6.55,0.490588248,11.47309911,4.460720116,2.087362249,0.634263764,2,1,4,4.95887669,4.196057435,0.019940267,0.031441019,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
0.62658,3.601065,1.646931472,2.66926699,5.24,15.72,10.48,5.24,0.818235397,17.48079763,1.517821579,0.385109091,0,7,3,10,3.805527186,3.249288076,0.081531236,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2021_09_13\20210913_13_54_31_GFAP_GCaMP6f_P2_mcherry_slice1_P\20210913_14_04_45_GFAP_GCaMP6f_P2_mcherry_slice1\processed\cell2.xls
